wavelength[nm] mua[mm-1] std_mua[mm-1] rmus[mm-1] std_rmus[mm-1]
369.27 0.869306033333333 0.292639191711812 4.61535530919596 0.61647820647465
373.720602006689 0.864482382902453 0.285589082338191 4.62329664419202 0.599139780089797
378.171204013378 0.859176350019162 0.280347153250895 4.61980750245069 0.583382393895953
382.621806020067 0.853590263473061 0.275764066134187 4.61358216424881 0.563017464260518
387.072408026756 0.843074991477617 0.267150834809445 4.59934039873099 0.541595241452594
391.523010033445 0.832935961028411 0.259711384576916 4.578611562898 0.519028161285104
395.973612040134 0.820356630397094 0.249869804563007 4.55100563195477 0.49700842078324
400.424214046823 0.808136187763754 0.241117560844237 4.51881910054876 0.475509321279455
404.874816053512 0.795418142060592 0.231532437085316 4.48430554707743 0.454255762386455
409.325418060201 0.77841914933805 0.222831759741359 4.44448411071347 0.436232817363557
413.77602006689 0.767611630221388 0.208969485415996 4.40320266814628 0.419039246423009
418.226622073579 0.742075207421409 0.19947112171622 4.37331843705677 0.393708807015278
422.677224080268 0.713289848512033 0.189733879066135 4.34344154341637 0.368384020756207
427.127826086956 0.682025261842912 0.17980421688804 4.31277373596259 0.343536102679246
431.578428093645 0.648760843439612 0.169315993092069 4.28033740569593 0.319797269519194
436.029030100334 0.61430016602061 0.159298021104259 4.24517698422713 0.297865260078089
440.479632107023 0.576076964473278 0.151535929966847 4.20652088873297 0.278377133983174
444.930234113712 0.541321586645599 0.144068177851166 4.16387926944076 0.261784105312441
449.380836120401 0.509076854448476 0.137463924334294 4.11707480612478 0.248261594475899
453.83143812709 0.479606621599312 0.132245385738201 4.06622100557904 0.237683793372635
458.282040133779 0.454084238777803 0.128548624474488 4.01167019250608 0.229671335162541
462.732642140468 0.43081179757158 0.126022270634211 3.95395187994726 0.223691096472665
467.183244147157 0.410797827280593 0.124228201237132 3.89371490914268 0.219167189896143
471.633846153846 0.393912299709923 0.122777229663468 3.83167779578072 0.215568066751417
476.084448160535 0.378822876760564 0.121578594982947 3.76858544755034 0.212456418568917
480.535050167224 0.364421579116782 0.120366512889672 3.70516875738917 0.209507204055189
484.985652173913 0.351577063793371 0.119164303292978 3.64210506590157 0.206506833477475
489.436254180602 0.340130899203495 0.117725101521918 3.57998133660237 0.203343164423715
493.886856187291 0.328677479832906 0.115912557338282 3.51926433227619 0.199991196508895
498.33745819398 0.318033154150793 0.114358876499587 3.46028249967433 0.196495711632657
502.788060200669 0.307902919379896 0.112854122950688 3.40322252166638 0.192950486121646
507.238662207358 0.297107310685373 0.110934485364983 3.34814018039259 0.18947488120724
511.689264214047 0.287795200804419 0.109392482908331 3.29498246151885 0.186188933984034
516.139866220736 0.278426887322279 0.107643371080728 3.24361641211667 0.183189752380951
520.590468227425 0.26845773837217 0.105654994203187 3.19386024316002 0.180533075511482
525.041070234114 0.259418407705039 0.104151448071467 3.14551314055366 0.178223683947788
529.491672240803 0.250822905655683 0.102299441045221 3.09838146168519 0.1762174838793
533.942274247492 0.242098819176275 0.10032294534899 3.05229945949782 0.174434268190261
538.392876254181 0.233723411803232 0.0988033681420801 3.00714288257919 0.172776984367796
542.84347826087 0.225710797997822 0.0971497263964876 2.96283425753801 0.171151370158084
547.294080267558 0.217553545371786 0.0952121300006867 2.91933948965195 0.169480186707854
551.744682274247 0.210085316319012 0.0936665905049906 2.87665736285439 0.167709531168359
556.195284280936 0.202608549735183 0.0917811580071779 2.83480558403794 0.165807445661018
560.645886287625 0.19563122676678 0.0898915156075115 2.7938081218656 0.163757608257593
565.096488294314 0.188979750982059 0.0881891695151765 2.75368839107805 0.161551735987427
569.547090301003 0.182569576577045 0.086081375126713 2.71447014535262 0.159183673318285
573.997692307692 0.175915924355242 0.0837030380758707 2.6761845920611 0.15664738322915
578.448294314381 0.169431410072919 0.0817011825336183 2.63887879784321 0.153939195718778
582.89889632107 0.163540057412904 0.0792328826555462 2.60261908754442 0.151063279469008
587.349498327759 0.158441865002779 0.0773172704561783 2.56748461445748 0.148037948933846
591.800100334448 0.153514363635969 0.0751626970943184 2.53355016314073 0.144899733044964
596.250702341137 0.148531189611566 0.0728802592639377 2.50086248152344 0.141702971691114
600.701304347826 0.143784114285981 0.0706659953267709 2.46941788991412 0.138514063453482
605.151906354515 0.139631896103673 0.0687393157189784 2.43915003270854 0.135401695202505
609.602508361204 0.135775077920752 0.0672785810163978 2.40993371315822 0.13242575399838
614.053110367893 0.132028202597512 0.0657681980313498 2.3816049500793 0.12962769360055
618.503712374582 0.127727135066177 0.0635883189603627 2.35399190211738 0.127024520332777
622.954314381271 0.124138727272709 0.0619897381572033 2.32694666975548 0.124607384777892
627.40491638796 0.120711846753262 0.0602944232874762 2.30036790293211 0.122345430617273
631.855518394649 0.117430677924937 0.0589412911975233 2.27420788443109 0.120195135367979
636.306120401338 0.114295046752671 0.0574117134338918 2.24846330740229 0.118113744119768
640.756722408027 0.111133685714207 0.0558208161823045 2.22315565888153 0.116073252428084
645.207324414716 0.108211348051028 0.054360682279342 2.19830994477551 0.114069758435329
649.657926421405 0.105391509091655 0.0530236228058506 2.17394032275953 0.112124505535353
654.108528428094 0.102380296103453 0.051506251547486 2.15004731198832 0.110276824164512
658.559130434783 0.0998976701303657 0.0502735656942453 2.12662515346506 0.108572602451582
663.009732441472 0.0974499766173324 0.0490690801611803 2.10367354048834 0.107052750222545
667.46033444816 0.0955172961031329 0.0483134135337109 2.08120570206176 0.105744079216548
671.910936454849 0.0930084077928161 0.0471919937034767 2.05924687919898 0.104653106399103
