wavelength[nm] mua[mm-1] std_mua[mm-1] rmus[mm-1] std_rmus[mm-1]
369.27 0.93568111701173 0.202122494320572 4.36432501404078 0.606066449938505
373.7206 0.942793698369049 0.201930186325838 4.36486185173214 0.603382977572165
378.1712 0.953016178753979 0.20323379564018 4.3663214464733 0.601179070218651
382.62181 0.967928092598469 0.204877308804878 4.36718949326019 0.597911634491402
387.07241 0.995729158515752 0.204153783558714 4.36592410849304 0.592246713760905
391.52301 1.025831491699 0.204963759073465 4.36123380997201 0.583407244916259
395.97361 1.06448823625496 0.211807572526631 4.3522658075219 0.571385203522174
400.42421 1.10339979382512 0.219677054521158 4.33865940479503 0.556952743732725
404.87482 1.14105621413064 0.228215534443629 4.32046595213441 0.541473055631326
409.32542 1.17418057492874 0.234227979580581 4.29570256887635 0.526462175658008
413.77602 1.19908440608467 0.237320039808268 4.26486802576452 0.513562454043458
418.22662 1.2110729575922 0.236431559161646 4.22866769426153 0.504068339457055
422.67722 1.20148653479752 0.23140698389856 4.18345383948542 0.500517186299425
427.12783 1.16727072357257 0.221130758485939 4.12863851517907 0.502329692232825
431.57843 1.10814772253564 0.205261839449653 4.08079519889869 0.511760870576625
436.02903 1.02701204686106 0.185880072422939 4.01787349744418 0.521219932658488
440.47963 0.935666121521174 0.164378904109054 3.94094437559302 0.527336511338866
444.93023 0.831005331150892 0.141886107601423 3.85334816576259 0.528313766907431
449.38084 0.723608845165605 0.121473823084538 3.7599929211202 0.524065161473987
453.83144 0.626144279505429 0.102975372549011 3.66625157556138 0.515734383637335
458.28204 0.543975875154845 0.08795507625196 3.57678104940386 0.50496429468366
462.73264 0.478748892449058 0.0763447952733217 3.49459555603649 0.493259329911525
467.18324 0.429430693859908 0.0668417431142086 3.42063756009628 0.481642766343469
471.63385 0.394925603987075 0.0605044391011124 3.35392625727416 0.470613414845395
476.08445 0.371814024260626 0.0562583338932086 3.29218814140939 0.460273044729831
480.53505 0.356334161563958 0.0534499425720469 3.23274289735414 0.450494721389492
484.98565 0.345301997183649 0.0514438591714456 3.17336461205016 0.441074426043336
489.43625 0.336674565000146 0.0495719819712541 3.11287917882676 0.431853287393159
493.88686 0.330020215154953 0.0483893716224507 3.05136466566868 0.422793304618324
498.33746 0.32469384086219 0.0473022716321324 2.98995556084212 0.413986985689782
502.78806 0.32113170194058 0.0461277974837105 2.9303688822289 0.405609918516673
507.23866 0.318964044414612 0.0449559863063341 2.87433140071526 0.397854965184162
511.68926 0.31751841310786 0.0436765605983426 2.82308871218495 0.390879214816186
516.13987 0.317511844529587 0.0426547513160435 2.77712061553023 0.384762973902949
520.59047 0.31841260603648 0.0424934840736711 2.73610463481143 0.379469590470422
525.04107 0.319247349662895 0.0422439261258728 2.6990902265296 0.374820116916439
529.49167 0.320304953179596 0.0422730981737646 2.66479252462772 0.370517958524467
533.94227 0.321207496129993 0.0425410483375887 2.63190129613799 0.366234330924154
538.39288 0.322192529119735 0.0431082501981896 2.59932017686835 0.361714601288856
542.84348 0.322700541173551 0.0433767676730598 2.56629187557883 0.356843726768245
547.29408 0.322031005216115 0.0432634996702433 2.53240886718344 0.351640071954322
551.74468 0.319573344942001 0.0429168387244937 2.49754065497651 0.346198068613697
556.19528 0.314944097451889 0.0421708786978447 2.46172365943662 0.340623802636988
560.64589 0.308164741699798 0.0409707740996934 2.42505665744485 0.334992728641835
565.09649 0.299251822294094 0.0393640870837735 2.38763083385735 0.329332710011366
569.54709 0.287608585042263 0.0371394673481841 2.34950657431495 0.323626848769698
573.99769 0.274317198670743 0.0347404627538484 2.31073285149709 0.317836349779126
578.44829 0.259546042444696 0.0324313353742709 2.27139541379488 0.311940933151723
582.8989 0.244113653023409 0.029814577972081 2.23167395670114 0.305977277589428
587.3495 0.228997153377682 0.0275882419744355 2.1918871249969 0.300045463662306
591.8001 0.21307320244933 0.0254370159878915 2.1525073072272 0.294270287126667
596.2507 0.197652750829842 0.0238080415606983 2.11413222205767 0.288740211301317
600.7013 0.183388021888004 0.0227490782998225 2.07741155511789 0.28346871384904
605.15191 0.170467709197373 0.0221530341504333 2.04293911447135 0.278407422919043
609.60251 0.159281280599194 0.021901083807237 2.01113375577472 0.273499673248501
614.05311 0.149091116607203 0.0218127853941985 1.98214116398738 0.2687333205735
618.50371 0.141325353901276 0.0219120778645925 1.95578731913999 0.264156722412683
622.95431 0.135205230051701 0.0219380877305224 1.93160467495707 0.259852036923294
627.40492 0.130116877646895 0.0217744645178832 1.90893189551704 0.255888357334037
631.85552 0.126539573193344 0.0216843958926198 1.88706537238607 0.252284625150665
636.30612 0.123332546439305 0.0215680524020854 1.86542257893707 0.248999669766075
640.75672 0.120598719319792 0.0215734974607759 1.84367044168523 0.24594847612513
645.20732 0.118383215369776 0.0213971178397791 1.82178053597776 0.243032292360408
649.65793 0.116054606273374 0.0211230367957521 1.79999451293067 0.240169033639567
654.10853 0.113775189268024 0.0210727080675304 1.7787113249037 0.23731448662399
658.55913 0.111714541425189 0.0211023831086483 1.75833302173502 0.234469068578984
663.00973 0.110008880898461 0.0209624140028103 1.73911859955252 0.231668882289045
667.46033 0.108356913790792 0.0209218271179628 1.72109202326387 0.228964276171264
671.91094 0.106478800353444 0.020804879581697 1.70403119385034 0.226394213590594
676.36154 0.104713529897398 0.0208118770195715 1.68753688660825 0.223966979984683
680.81214 0.102771434029487 0.0209912282352162 1.67115415048509 0.221654547228735
685.26274 0.100359694954583 0.0209588953498786 1.654502640477 0.219401149896351
689.71334 0.0985965402457723 0.0209448255166315 1.6373721859406 0.217140545856194
694.16395 0.0964911216965443 0.0208501960885723 1.61975487773575 0.214815076092227
698.61455 0.0945371866475382 0.0206816919461882 1.60180906020923 0.212391524914867
703.06515 0.0928794666250227 0.020599906103015 1.5837748138398 0.209870469792269
707.51575 0.0911856615590544 0.0203566822698441 1.56587585191593 0.207286377377
711.96635 0.0894262843099341 0.0200533189297588 1.54824464688526 0.204696747889481
716.41696 0.0872786401761004 0.0199894089066185 1.53089584524333 0.202162703761339
720.86756 0.0851898468239081 0.0197874218003665 1.51375306983488 0.199728564816687
725.31816 0.0833573537974729 0.0195388038231566 1.4967138404296 0.197409591621376
729.76876 0.0821529121653785 0.0192261851121144 1.47972404593771 0.195193017741566
734.21936 0.0808851820721154 0.0188606657818134 1.46283166561998 0.193049765259955
738.66997 0.0793520405449803 0.0187226404784906 1.4461989991054 0.190949195250391
743.12057 0.0776679044901184 0.0184832319642865 1.43006927421102 0.18886973698853
747.57117 0.0761591218488674 0.0183611086659787 1.41470056279401 0.186802467256165
752.02177 0.0748848747341539 0.018091639140767 1.4002910998093 0.184748945559491
756.47237 0.0731903056183609 0.0180374034527443 1.38692191938796 0.182715972652471
760.92298 0.0715686921590594 0.0179054443579545 1.37453514801179 0.180709823660959
765.37358 0.0698224121099788 0.017814756446474 1.36295300847713 0.178732108970027
769.82418 0.0684369549623878 0.0175767209440145 1.35192863690656 0.176779010372525
