wavelength[nm] mua[mm-1] std_mua[mm-1] rmus[mm-1] std_rmus[mm-1]
511.68926 0.257638130590023 0.0577806433262082 4.08150373380811 0.306435552139122
516.13987 0.252713148701942 0.0591495809456169 4.00981204156223 0.302568520890889
520.59047 0.24775063375794 0.0605318250966778 3.93935910941552 0.298706095310319
525.04107 0.243465036317635 0.0615793551604201 3.8718544491455 0.29606162452816
529.49167 0.238883532271069 0.062775646911691 3.80629384325569 0.293412174986686
533.94227 0.235310664615557 0.0634943024761325 3.74433770100668 0.291698128795739
538.39288 0.231998382228614 0.0641834463917098 3.6850172984553 0.289747312170933
542.84348 0.228339638035375 0.0650489197065893 3.62946767109701 0.288378487662263
547.29408 0.224671299006525 0.0657752600333974 3.57637772657981 0.286656168488351
551.74468 0.220586804530289 0.0663803035916039 3.52618658347683 0.285406433533629
556.19528 0.216069899235086 0.0667340430051571 3.47732634676982 0.283946002473891
560.64589 0.211047226485197 0.0667813770971181 3.42992228889722 0.283042888006338
565.09649 0.205522774421319 0.0665373699754109 3.38268434087025 0.282125769785329
569.54709 0.200392473266308 0.0655894947678946 3.33604048906204 0.281810704280101
573.99769 0.194905894677984 0.0645096313065324 3.28941872282333 0.281543243308872
578.44829 0.189352577360829 0.0633742372351299 3.24376975382527 0.281766505436839
582.8989 0.183990107976699 0.0622319849073778 3.19907563584674 0.28190561944576
587.3495 0.179090357716358 0.0611044386480026 3.15640117344183 0.282277339382744
591.8001 0.174565995994846 0.0600643465327976 3.11565879476932 0.282351046705767
596.2507 0.17015669476108 0.0593013226991737 3.07746097812226 0.282461956700321
600.7013 0.166304012203906 0.0585719125429078 3.04122581255134 0.28222522191035
605.15191 0.162725368793218 0.0579498287319475 3.00701305911069 0.282057185373957
609.60251 0.159498865835995 0.0573605005435347 2.97391838687942 0.28166943744422
614.05311 0.156690159359631 0.0566976223349395 2.94186246057325 0.281467819249454
618.50371 0.153991459113825 0.0560890821847394 2.91009577530391 0.281149995192104
622.95431 0.151682144974292 0.0554105568250108 2.87881417630651 0.281047277570401
627.40492 0.149465601714723 0.0548088282041094 2.8476566788605 0.280834699950175
631.85552 0.147090384445271 0.0544406375644944 2.8171066114281 0.280801666849479
636.30612 0.145073888790519 0.0540490060939548 2.78703478162743 0.280659467811627
640.75672 0.143381440759201 0.0536329964173148 2.75794644813564 0.280690404789386
645.20732 0.142001347698443 0.053204417804877 2.72970149021364 0.280662871254563
649.65793 0.14072261307087 0.0528593292455877 2.7026398546789 0.280821140138676
654.10853 0.139627464210445 0.0525630604944754 2.6765490566336 0.280960414770278
658.55913 0.138591726034133 0.0523502619690478 2.65160520626525 0.28123579293672
663.00973 0.137797477055196 0.0521619926516474 2.62758515262647 0.281455943584694
667.46033 0.137192854511877 0.0520128686573466 2.60453723091758 0.281682032763358
671.91094 0.136657945282318 0.0519222169648317 2.58224450088932 0.281771206222271
676.36154 0.13620186762184 0.0518581065244124 2.56060324617374 0.281732780891591
680.81214 0.135719818281384 0.0518103071065709 2.53937890637355 0.281523197591882
685.26274 0.135043292483913 0.0517962936081632 2.51832241636118 0.281140795818964
689.71334 0.134393594412336 0.0516869589011811 2.49723369967323 0.2806533974966
694.16395 0.133497511942379 0.0515717445210451 2.47583750930029 0.280045443469955
698.61455 0.132458893526654 0.0513757684962201 2.45409640261272 0.279452102954672
703.06515 0.131207335755371 0.051165704816101 2.43185467561241 0.278810308924217
707.51575 0.129929040864995 0.0509022099928787 2.40930316299086 0.278261652697543
711.96635 0.128646195656944 0.0505976449995821 2.38643660713399 0.277680121722975
716.41696 0.127307965540832 0.0502960329784932 2.36358853216783 0.277181399938202
720.86756 0.125928783346301 0.050028989390746 2.3408067746394 0.276603949750636
725.31816 0.124539690147613 0.0497577946661212 2.31840021152203 0.276037730476013
729.76876 0.123203270523139 0.049442186724076 2.29636209067327 0.275334208309805
734.21936 0.121854596024692 0.049074652143243 2.27486455919846 0.274561858181289
738.66997 0.120407243113372 0.0486626687345651 2.25383655857143 0.273623298951854
743.12057 0.11879572175663 0.0481908057317406 2.23332041787703 0.272559755451377
747.57117 0.117122319633373 0.0476561442728089 2.21326849690483 0.271347863535692
752.02177 0.115403673572335 0.0470548841022024 2.19367018668146 0.269993608182708
756.47237 0.113579631800656 0.0464609925009556 2.17459592865031 0.268558043545332
760.92298 0.111681329423025 0.0459008475388717 2.15602769511136 0.267001346483759
765.37358 0.109922602555075 0.0453567689037036 2.13816014182529 0.265459634166887
769.82418 0.10831183312294 0.0448535120173852 2.12092136234958 0.263832448631097
774.27478 0.106731120762851 0.0444325335792451 2.10453557626644 0.262309395738629
778.72538 0.105245082936054 0.044051171908346 2.08878406817286 0.260728802839177
783.17599 0.103817460403318 0.0436860579596468 2.07382003199418 0.259319177793038
787.62659 0.102451835591118 0.0432881585757496 2.05925661004917 0.257878089087938
792.07719 0.10120502636126 0.0428023275423104 2.04517825225701 0.256656554105205
796.52779 0.0997924650532056 0.0423077581425422 2.03113822394397 0.25543026377465
800.97839 0.0983391960120756 0.0417666486971609 2.01724711316802 0.254439238927654
805.429 0.0968778735246211 0.04119150088174 2.00314884774903 0.253450401825708
809.8796 0.0953426248893916 0.0406397105493334 1.98903799202363 0.252659362162929
814.3302 0.0938774949552781 0.04009406808355 1.97470495672707 0.25185107489795
818.7808 0.0923760426379593 0.0396140166640142 1.96036423565769 0.25116274107333
823.2314 0.0910021238880925 0.0391402868885354 1.94590217440121 0.250439302718064
827.68201 0.0895926309869523 0.0387087883808074 1.93144332530188 0.249756570466206
832.13261 0.0882408203403088 0.0382483764937068 1.91693545297619 0.249052834546315
836.58321 0.0867447479791127 0.0377919669654423 1.90238662626218 0.248327221490377
841.03381 0.0851492745257086 0.037287552558375 1.88786187947389 0.24761436130614
845.48441 0.0834203296224949 0.0367330788149406 1.87330712434016 0.246805620927411
849.93502 0.0816339957749778 0.0361082825693927 1.85896655201853 0.24601632993629
854.38562 0.0796777048458065 0.03549077731234 1.84473429319231 0.245013243354843
858.83622 0.0778733017680869 0.0348039915467327 1.8309860931296 0.24399067080674
863.28682 0.0760422767860749 0.0341667206339792 1.8174775926893 0.242614037929118
867.73742 0.0743563237199635 0.0335540488123038 1.80459254763151 0.241174357025271
872.18803 0.0728204849652003 0.0329848911073476 1.79187322926464 0.239280377426235
876.63863 0.0714983121271365 0.0324332776019214 1.77965638465016 0.237322162626249
881.08923 0.0702349780287615 0.0319403843462254 1.76732740728141 0.234878055103565
885.53983 0.0691085039142683 0.0314420967271977 1.75524281999362 0.232402219443197
889.99043 0.0679459692329441 0.0309739302099477 1.74277897913219 0.229447241337768
894.44104 0.0668630877650997 0.0304618325841972 1.73039128929933 0.226480564324052
898.89164 0.0656986544659664 0.0299634505859303 1.71754070322027 0.223038099534882
903.34224 0.0645492393810494 0.0294548314426521 1.70475524158363 0.219564505437422
907.79284 0.0634234309518462 0.0289733522622645 1.69156236287488 0.215610251602179
912.24344 0.0624207228731622 0.0285434804851604 1.6784602044515 0.211586734141746
916.69405 0.0618902345961018 0.0280999521327999 1.66500294646177 0.207103630758488
921.14465 0.0616583650024703 0.0278080793613578 1.65160095830041 0.202536959122998
925.59525 0.0620737325372161 0.027610299965804 1.63786931437851 0.197586200581809
930.04585 0.0629514652155084 0.0276369034996663 1.62415967673944 0.192578347325086
934.49645 0.0640847041904576 0.0279720638046231 1.61022538344463 0.187308925721898
938.94706 0.065693883223905 0.0284884699758779 1.59639113290629 0.18203493992642
943.39766 0.0679693639308808 0.0290525615591783 1.58256110906715 0.176641280376006
947.84826 0.0705018786548629 0.0296756554946191 1.56898037808343 0.171300239753879
952.29886 0.0731209629719812 0.030275940610311 1.55561836995434 0.16597787231489
956.74946 0.0756095671202311 0.0307751142107224 1.54253813724049 0.160760067042154
961.20007 0.0779278898417462 0.0310701781713339 1.52968642810803 0.155686384729607
965.65067 0.0797629066818356 0.0311476393889171 1.51691582883686 0.150762241597651
970.10127 0.0811874246685333 0.0309443106784532 1.50417481268281 0.14608466887321
974.55187 0.0819496788475488 0.0305009037807796 1.49121209158474 0.141582578273229
979.00247 0.0820229010792566 0.0298421946061781 1.47810321358718 0.137389117062138
983.45308 0.0814866657335147 0.0290058293185499 1.4646420166949 0.133369495574308
987.90368 0.0806441566089974 0.0280656682162146 1.45111341760819 0.129683482595578
992.35428 0.0793967809522986 0.0271254622395091 1.43738933067228 0.126155241220425
996.80488 0.0782555015946622 0.0263334265931897 1.42388847527586 0.12296051899165
1001.25548 0.077011809932386 0.0257590057101703 1.41044294836856 0.119890542175566
1005.70609 0.0759551186615895 0.0255230079167267 1.39744158067493 0.117113677869145
1010.15669 0.0750497793767143 0.0256239384644399 1.38456173315607 0.114391014172009
1014.60729 0.0745885662662948 0.0261591823690122 1.37210511251948 0.111878032842601
1019.05789 0.0744127808243877 0.0270177368833816 1.35964887913653 0.109338493760067
1023.50849 0.0746158877116321 0.0282057784219409 1.347534065334 0.106950969686904
1027.9591 0.075060228337031 0.0296188524976247 1.33541288823362 0.104536680147652
1032.4097 0.0754790870277394 0.0310336810469373 1.32380713928974 0.102327900521378
1036.8603 0.0759978751302223 0.0325696798893418 1.31250570767687 0.100209185769443
1041.3109 0.0765906269594426 0.0342064318402282 1.30214700478143 0.0984287036960247
1045.76151 0.0771944429025054 0.0359157019649794 1.29248526658829 0.0968782883102106
1050.21211 0.0773301715714239 0.0372376614518007 1.28403745195103 0.0957502203154915
1054.66271 0.0775024563669728 0.0385889889819505 1.27630636418744 0.0948851895170984
1059.11331 0.0773742992230399 0.0396223381385711 1.26955680215153 0.0943629530741947
1063.56391 0.0773710701106155 0.0406577668217432 1.26306258306856 0.0939539546625542
1068.01452 0.0776872192009424 0.0418704851077244 1.25699362301438 0.0936478328569998
1072.46512 0.0781334483647878 0.0430908020252069 1.25066667233045 0.0932353385553404
1076.91572 0.0785028285430011 0.0441045843958185 1.24442760230345 0.092745441123384
1081.36632 0.0789822425173424 0.0451231404754612 1.23785678758787 0.0921054753926885
1085.81692 0.0799359601257431 0.0464891103245801 1.23153376207624 0.0914411950464601
1090.26753 0.0810218682298516 0.0478584884494608 1.22523274650267 0.0907812927544475
1094.71813 0.0823387843807576 0.0492521741020026 1.21954123528612 0.090255513067954
1099.16873 0.083903823766893 0.0506324418880443 1.21418541842558 0.0898727149516369
1103.61933 0.0858058704244189 0.0519726130714331 1.20951592467264 0.0896734817967518
1108.06993 0.0881549141692656 0.0532678728587834 1.20510795444398 0.0895953530882288
1112.52054 0.0911583010349654 0.0546394204981339 1.20106692939123 0.0895965342503215
1116.97114 0.0947533865197748 0.0559563800175047 1.19696431890163 0.0895915345631842
1121.42174 0.0992258200508632 0.0574729017832489 1.19283600959199 0.0895384939761632
1125.87234 0.104320061941389 0.0589554924858367 1.1884557782569 0.0894081235691357
1130.32294 0.109192597659144 0.0596372305203735 1.18390551906728 0.0892183241691791
1134.77355 0.11456038507326 0.0603380687152163 1.17920975762719 0.0890080002900776
1139.22415 0.120391194853555 0.0611362566379164 1.17444002588816 0.0888287637663831
1143.67475 0.12644004600937 0.0619806350388606 1.16977094473407 0.0887318517985489
1148.12535 0.13244689557372 0.0628253693710667 1.16514907178842 0.0887464714388515
1152.57595 0.138239020684256 0.0637238710730931 1.16080473284513 0.0888906805110223
1157.02656 0.143520777224157 0.064580596503903 1.15652561010096 0.089153244401879
1161.47716 0.148185186350725 0.0654632751517439 1.15258112705692 0.0895157197852708
1165.92776 0.152537758475907 0.0667058477986908 1.1486411566059 0.0899473642611602
1170.37836 0.156083838688182 0.0679367320422713 1.14501255769293 0.0904127223590498
1174.82896 0.159024255235424 0.0693028513605919 1.1412836093063 0.0908958047921759
1179.27957 0.161208006157242 0.0706773446400827 1.13775981725245 0.0913650586522198
1183.73017 0.162899668137452 0.0721313214360383 1.13397281004032 0.0918428691464122
1188.18077 0.164175248527129 0.0735726679731786 1.1301948037451 0.0923056805445017
1192.63137 0.16661315344247 0.0763675769465924 1.12597424699028 0.0928083483225239
1197.08197 0.168793100852831 0.0792074782231331 1.12157581464668 0.0933242170932068
1201.53258 0.169479905244814 0.0808262292534355 1.11668689506682 0.0939204573972534
1205.98318 0.169974564190283 0.0824727464370265 1.11160030128994 0.0945702014905098
1210.43378 0.17013584805668 0.0839492378950633 1.10621718975 0.0953358810238633
1214.88438 0.170067672699994 0.0854705799840556 1.10080802841068 0.096200510499477
1219.33498 0.169600265826635 0.0868823352413347 1.09544343586578 0.0971859666471768
1223.78559 0.168948793505869 0.0883361040396441 1.09023274559585 0.098280793884905
1228.23619 0.16868028762783 0.0902339563425566 1.08531499859623 0.099422942854876
1232.68679 0.168362481558209 0.0921641837640653 1.08053520520923 0.100618857689648
1237.13739 0.168265069793166 0.0943633172830147 1.07607915255217 0.10171993808149
1241.58799 0.168257449554104 0.0965813418484953 1.07157119763046 0.102801565239987
1246.0386 0.169054777425158 0.0993916302518372 1.06734016728329 0.103665148812283
1250.4892 0.170057649388092 0.102211308956132 1.06293262776452 0.10450218303283
1254.9398 0.171280829809794 0.104880215633477 1.058909164196 0.105086952784415
1259.3904 0.172835765431279 0.107535057738376 1.05481688502449 0.105712990425407
1263.841 0.175657079340102 0.1109056951719 1.05138565354612 0.10610485937128
1268.29161 0.179015094054761 0.114211353698866 1.048101465737 0.10658528851574
1272.74221 0.182465884153658 0.117030706601802 1.04568094717248 0.106800599448876
1277.19281 0.186452960258629 0.119785473665612 1.0434704360357 0.107043961473297
1281.64341 0.190729915076224 0.122241798189265 1.04205736237785 0.10692107894242
1286.09401 0.195637016660324 0.124609106231986 1.04072287741948 0.106710685241318
1290.54462 0.200927126501829 0.12667307203135 1.0399784908707 0.106083778586376
1294.99522 0.206884370397155 0.128666206138559 1.03924236882755 0.10534789539755
1299.44582 0.214312914640419 0.131128679661476 1.03903839289295 0.10431263710123
1303.89642 0.222683206564886 0.133492487209302 1.03903653850835 0.103282791776347
1308.34702 0.233717841239305 0.137222445477929 1.03969724009352 0.102171224740506
1312.79763 0.245883091627362 0.140844622346176 1.04084951879464 0.101170671514917
1317.24823 0.260377956878645 0.145505257624102 1.04267738864763 0.100217895930277
1321.69883 0.275958999610806 0.150076848735271 1.04502720438418 0.0993262818106839
1326.14943 0.292999001374733 0.154806439848847 1.0477062395745 0.0984587691643474
1330.60003 0.311307418559827 0.159346777465625 1.05062770464489 0.097510896578548
1335.05064 0.335083969599399 0.167611528065582 1.05338321809312 0.0965706238743256
1339.50124 0.360445025845494 0.175546093102083 1.05618888661411 0.0955310557441078
1343.95184 0.392960707066178 0.188023728860589 1.05869076183343 0.0946728983367984
1348.40244 0.427870909799609 0.200046949673364 1.06158981190783 0.0939164348564345
1352.85304 0.467888228050942 0.213450965132334 1.06472517624446 0.0936907725994532
1357.30365 0.512309520817264 0.226091929759866 1.06926062571449 0.0938894082391889
1361.75425 0.565554114298105 0.240930985176733 1.07520749397035 0.0950201505150052
1366.20485 0.625998253064544 0.254742198094938 1.08405163589915 0.0969333625351365
1370.65545 0.698376167677737 0.270257070524942 1.09591224422018 0.100223353251808
1375.10605 0.781518747892915 0.284517903538411 1.11241591630433 0.104749841345398
1379.55666 0.878794001139471 0.298894203420444 1.13364931470689 0.111209003190666
1384.00726 0.989400632789816 0.312440825558125 1.16103742093145 0.119444407643956
1388.45786 1.11508415278183 0.326238003769905 1.19426374121215 0.130093819180644
1392.90846 1.2537462126294 0.340438159211003 1.23398955418653 0.142787039200738
1397.35906 1.40435958450841 0.356016554853534 1.27901272217527 0.157821955639321
1401.80967 1.56356327312286 0.373095332268363 1.32879609637973 0.174459955994119
1406.26027 1.72821788985387 0.393090641900532 1.38115772433574 0.192549508063816
1410.71087 1.89351249431827 0.414028178769421 1.43457389852814 0.211088698284866
1415.16147 2.05155524676614 0.434512449596845 1.48651714900069 0.229648604119473
1419.61207 2.20034491942763 0.454810248952552 1.53534786947384 0.247280333517175
1424.06268 2.33554666303057 0.473071729069451 1.57917498965367 0.263590441066775
1428.51328 2.45551443224095 0.489886452700247 1.61707283544354 0.27799455152213
1432.96388 2.55681055896189 0.503100417425894 1.64829046701098 0.290347123667304
1437.41448 2.64129151643631 0.51486407572215 1.67270048836669 0.300526619170147
1441.86508 2.70615040583216 0.522770530999515 1.69036487391745 0.308609921684377
1446.31569 2.75587822598931 0.529942061818141 1.70139910108875 0.314798965341693
1450.76629 2.78765157441857 0.533903739452259 1.70605853950693 0.319202530581479
1455.21689 2.80538949525532 0.538200548069059 1.70428388285921 0.322132096459678
1459.66749 2.80627885703223 0.540053245734081 1.69638058474201 0.323580216712322
1464.11809 2.79533842041171 0.542380679284156 1.68232254168127 0.323892446472929
1468.5687 2.76737412133212 0.542105261305937 1.66286357694719 0.322977551317134
1473.0193 2.72860382740467 0.542963606707361 1.6384605551092 0.321283632504908
1477.4699 2.67312533730558 0.539084621889454 1.61058053225663 0.318691238910998
1481.9205 2.60934646103912 0.536657163004523 1.58011499860352 0.31572638877627
1486.3711 2.53693062020862 0.53264543657205 1.54884233691973 0.312132832767194
1490.82171 2.46040162094313 0.530127930615808 1.51739122157194 0.308397729134989
1495.27231 2.37632954225039 0.523465046155536 1.48707921861752 0.304042160212519
1499.72291 2.29213419488961 0.517744232110588 1.4575756558395 0.299556374557608
1504.17351 2.20459595087071 0.508733602016292 1.42940023685937 0.294299918348791
1508.62411 2.11852808830686 0.500390211964503 1.40128259372317 0.28888389672182
1513.07472 2.03264499272261 0.489678501875816 1.37344880314127 0.282509569508682
1517.52532 1.94883054272032 0.479293445265271 1.34440999065194 0.275950910608435
1521.97592 1.8660950563245 0.467212866552984 1.31500415767669 0.268227551301235
1526.42652 1.78579199560826 0.455087013297265 1.28422271192043 0.260385328239425
1530.87712 1.70739170228769 0.442415007687695 1.25400085742273 0.251325406194245
1535.32773 1.63087960635247 0.429727627240021 1.22381015948126 0.242470505002773
1539.77833 1.55614060410338 0.415085098949875 1.19637065982346 0.232552269588736
1544.22893 1.48339757358022 0.400338060125938 1.17096759028327 0.223267805790259
1548.67953 1.41453473706881 0.386359107814247 1.15038823995044 0.212993115775353
1553.13013 1.34872598356402 0.371885177826664 1.13305157980487 0.203553207278425
1557.58074 1.28569193930678 0.356311750104384 1.12138968729587 0.192925155077389
1562.03134 1.22571147039207 0.340234565737655 1.11283727739044 0.183074147738002
1566.48194 1.16740604904247 0.322656185006189 1.10962444051606 0.171741315639663
1570.93254 1.11178610585421 0.304637453155138 1.10859364941087 0.161105125734461
1575.38314 1.05734714643332 0.284818403116166 1.11214919095504 0.148912878500215
1579.83375 1.0045484267178 0.264904463090796 1.1169398854107 0.137564786467674
1584.28435 0.956014983098708 0.246919231938773 1.12565908477066 0.125146714246126
1588.73495 0.908847998576289 0.22892149220088 1.13486713598765 0.114252891420609
1593.18555 0.865955402661765 0.212740613093693 1.14737334880963 0.103938106023912
1597.63615 0.824138680706053 0.196678172262752 1.15968636711581 0.0969729385146042
1602.08676 0.785644005089458 0.182560862836562 1.17464329790574 0.0941445979683581
